# P20
# مكان الوفاة
6,المعيشة,مُعِيشَة[مَعِيشَة],NOUN,N------S2D,5,nmod

# P3252
# الحد الأقصى لدرجة حرارة المعيشة
1,الحد,حَدّ,NOUN,N------S1D,0,root
2,الأقصى,أَقصَى,ADJ,A-----MS1D,1,amod
3-4,لدرجة,_,_,_,_,_
3,ل,لِ,ADP,P---------,4,case
4,درجة,دَرَجَة,NOUN,N------S2R,1,nmod
5,حرارة,حَرَارَة,NOUN,N------S2R,4,nmod
6,المعيشة,مُعِيشَة[مَعِيشَة],NOUN,N------S2D,5,nmod

# P3253
# أمثل درجة حرارة للحياة
1,أمثل,أَمثَل,ADJ,A-----MS1I[A-----MS1R],0,root
2,درجة,دَرَجَة,NOUN,N------S2R,1,nmod
3,حرارة,حَرَارَة,NOUN,N------S2R[N------S2I],2,nmod
4[4-5],للحياة,حَيَاة[_],NOUN[_],N------S2D[_],3[_],nmod[_]
<none>[4],<none>[ل],<none>[لِ],<none>[ADP],<none>[P---------],<none>[5],<none>[case]
<none>[5],<none>[الحياة],<none>[حَيَاة],<none>[NOUN],<none>[N------S2D],<none>[2],<none>[nmod]

# P3259
# وضع التراث الثقافي غير المادي
1-2[1],وضع,_[وَضع],_[NOUN],_[N------S1R],_[0],_[root]
1[2],و[التراث],وَ[تُرَاث],CCONJ[NOUN],C---------[N------S2D],0[1],root[nmod]
2[3-4],ضع[الثقافي],وَضَع[_],VERB[_],VP-A-3MS--[_],1[_],parataxis[_]
3,التراث[ال],تُرَاث[اَل],NOUN[PART],N------S4D[F---------],2[4],obj[cc]
4,الثقافي[ثقافي],ثَقَافِيّ,ADJ,A-----MS4D[A-----MS2I],3[2],amod
5,غير,غَير,NOUN,N------S4R[N------S2R],2,obj[nmod]
6,المادي,مَادِّيّ,ADJ,A-----MS2D,5,amod

# P3261
# فرع تشريحي من
1,فرع,فَرع,NOUN,N------S1I,0,root
2,تشريحي,تَشرِيحِيّ,ADJ,A-----MS1I,1,amod
3,من,مِن,ADP,P---------,1,punct[case]

# P3262
# لديه الفرع التشريحي
1-2,لديه,_,_,_,_,_
1,لدي,لَدَى,ADP,P---------,0[2],root[case]
2,ه,هُوَ,PRON,SP---3MS2-,1[0],nmod[root]
3,الفرع,فَرع,NOUN,N------S1D,1[2],nsubj
4,التشريحي,تَشرِيحِيّ,ADJ,A-----MS1D,3,amod

# P3270
# التعليم الإلزامي (السن الأدنى)
1,التعليم,تَعلِيم,NOUN,N------S1D,0,root
2,الإلزامي,إِلزَامِيّ,ADJ,A-----MS1D,1,amod
3,(,(,PUNCT,G---------,4,punct
4,السن,سِنّ[سُنّ],NOUN,N------S1D,1,dep
5,الأدنى,أَدنَى,ADJ,A-----MS1D,4,amod
6,),),PUNCT,G---------,4,punct

# P3271
# التعليم الإلزامي (السن الأقصى)
1,التعليم,تَعلِيم,NOUN,N------S1D,0,root
2,الإلزامي,إِلزَامِيّ,ADJ,A-----MS1D,1,amod
3,(,(,PUNCT,G---------,4,punct
4,السن,سِنّ,NOUN,N------S1D,1,dep
5,الأقصى,أَقصَى,NOUN[ADJ],N------S1D[A-----MS1D],4,nmod[amod]
6,),),PUNCT,G---------,4,punct

# P3274
# مزود المحتوى
1,مزود,مُزَوَّد,ADJ[NOUN],A-----MS1R[N------S1R],0,root
2,المحتوى,المحتوى[مُحتَوَى],NOUN,N------S2D,1,nmod

# P3275
# فنان القصة المصورة
1,فنان,فَنَان[فنان],NOUN[X],N------S1R[U---------],0,root
2,القصة,قِصَّة[القصة],NOUN[X],N------S2D[U---------],1,nmod
3,المصورة,مُصَوَّر,ADJ,A-----FS2D,2,amod

# P3279
# متصدر الإحصائيات
1,متصدر,متصدر[مُتَصَدِّر],X[NOUN],U---------[N------S1R],0,root
2,الإحصائيات,إِحصَائِيّ,NOUN[ADJ],N------P2D[A-----FP2D],1,nmod[amod]

# P3300
# المدير الموسيقي
1,المدير,مُدِير,NOUN,N------S1D,0,root
2,الموسيقي,مُوسِيقِيّ[مُوِسيِقّ],ADJ,A-----MS1D,1,amod

# P3306
# نظام تصنيف المحتوى الإعلامي في إسبانيا
1,نظام,نِظَام,NOUN,N------S1R,0,root
2,تصنيف,تَصنِيف,NOUN,N------S2R,1,nmod
3,المحتوى,المحتوى[مُحتَوَى],NOUN,N------S2D,2,nmod
4,الإعلامي,إِعلَامِيّ,ADJ,A-----MS2D,3,amod
5,في,فِي,ADP,P---------,6,case
6,إسبانيا,إِسبَانِيَا,X,X---------,2,obl[nmod]

# P3337
# الزمن الجيلي
1,الزمن,زَمَن,NOUN,N------S1D,0,root
2,الجيلي,الجيلي[جِيلِيّ],X[ADJ],U---------[A-----MS1D],1,nmod[amod]

# P3349
# مصممة لحمل
1,مصممة,مُصَمَّم[مصممة],ADJ[NOUN],A-----FS1I[N------S1R],0,root
2,لحمل,حَممَل[لحمل],NOUN,N------S2I,1,nmod

# P3362
# الدخل التشغيلي
1,الدخل,دَخل,NOUN,N------S1D,0,root
2,التشغيلي,تَشغِيلِيّ,ADJ,A-----MS1D,1,nmod[amod]

# P3364
# تصاوغ فراغي لـ
1,تصاوغ,تَصَاوُغ[تصاوغ],NOUN[X],N------S1I[U---------],0,root
2,فراغي,فِرَاغِيّ[فراغي],ADJ[X],A-----MS1I[U---------],1,amod[nmod]
3,لـ,لِ,ADP,P---------,1,case

# P3373
# إخوة وأخوات
1,إخوة,أُخُوَّة[إَخوَة],NOUN,N------S1R,0,root
2,وأخوات,وَأخُوَة[وأخوات],NOUN,N------P2I[U---------],1,nmod

# P3387
# أدنى تردد للصوت المسموع
1,أدنى,أَدنَى,ADJ,A-----MS1R,0,root
2,تردد,تَرَدُّد,NOUN,N------S2I[N------S2R],1,nmod
3-4[3],للصوت,_[للصوت],_[NOUN],_[N------S2D],_[2],_[nmod]
3[4],ل[المسموع],لِ[مَسمُوع],ADP[ADJ],P---------[A-----MS2D],4[3],case[amod]
4[<none>],الصوت[<none>],صَوت[<none>],NOUN[<none>],N------S2D[<none>],2[<none>],nmod[<none>]
5[<none>],المسموع[<none>],مَسمُوع[<none>],ADJ[<none>],A-----MS2D[<none>],4[<none>],amod[<none>]

# P3402
# تصنيف فيلم حسب نظام تصنيف الأفلام الروماني
1,تصنيف,تَصنِيف,NOUN,N------S1R,0,root
2,فيلم,فِيلم,NOUN,N------S2I,1,nmod
3,حسب,حَسَبَ,ADP,PI------4-,4,case
4,نظام,نِظَام,NOUN,N------S2R,2[1],nmod
5,تصنيف,تَصنِيف,NOUN,N------S2R,4,nmod
6,الأفلام,فِيلم,NOUN,N------P2D,5,nmod
7,الروماني,رُومَانِيّ,ADJ,A-----MS2D,6[5],amod

# P3403
# تتساوى في الامتداد مع
1,تتساوى,تَسَاوَى,VERB,VIIA-2FS--[VIIA-2MS--],0,root
2,في,فِي,ADP,P---------,3,case
3,الامتداد,اِمتِدَاد,NOUN,N------S2D,1,obl
4,مع,مَعَ,ADP,PI------4-,3,amod[case]

# P3428
# تقييم فيلم حسب المعهد الوطني للسينما والفنون السمعية البصرية
1,تقييم,تَقيِيم,NOUN,N------S1R,0,root
2,فيلم,فِيلم,NOUN,N------S2I,1,nmod
3,حسب,حَسَبَ,ADP,PI------4-,4,case
4,المعهد,مَعهَد,NOUN,N------S2D,1,nmod
5,الوطني,وَطَنِيّ,ADJ,A-----MS2D,4,amod
6-7[6],للسينما,_[للسينما],_[X],_[U---------],_[4],_[nmod]
6[7-8],ل[والفنون],لِ[_],ADP[_],P---------[_],7[_],case[_]
7,السينما[و],سِينَمَا[وَ],NOUN[CCONJ],N------S2D[C---------],4[8],nmod[cc]
8-9[8],والفنون[الفنون],_[فَنّ],_[NOUN],_[N------P2D],_[6],_[conj]
8[9],و[السمعية],وَ[سَمعِيّ],CCONJ[ADJ],C---------[A-----FS2D],9[8],cc[amod]
9[10],الفنون[البصرية],فَنّ[بَصَرِيّ],NOUN[ADJ],N------P2D[A-----FS2D],7[4],conj[amod]
10[<none>],السمعية[<none>],سَمعِيّ[<none>],ADJ[<none>],A-----FS2D[<none>],9[<none>],amod[<none>]
11[<none>],البصرية[<none>],بَصَرِيّ[<none>],ADJ[<none>],A-----FS2D[<none>],9[<none>],amod[<none>]

# P3432
# خط الخلية الأم
1,خط,خَطّ,NOUN,N------S1R,0,root
2,الخلية,خَلِيَّة[الخلية],NOUN,N------S2D,1,nmod
3,الأم,أُمّ,NOUN,N------S1D,1,nmod

# P3433
# البديل البيولوجي لـ
1,البديل,بَدِيل,NOUN,N------S1D,0,root
2,البيولوجي,بِيُولُوجِيّ[بِيُوُلوِجّ],ADJ,A-----MS1D,1,amod
3,لـ,لِ,ADP,P---------,1,case

# P3437
# الناس أو البضائع المنقولة
1,الناس,إِنسَان,NOUN,N------P1D,0,root
2,أو,أَو,CCONJ,C---------,3,cc
3,البضائع,بِضَاعَة,NOUN,N------P1D,1,conj
4,المنقولة,المنقولة[مَنقُول],ADJ,A-----FS1D,3,amod

# P3438
# السيارة المستخدمة عادة
1,السيارة,سَيَّارَة,NOUN,N------S1D,0,root
2,المستخدمة,مُستَخدَمَة,NOUN,N------S1D,1,nmod
3,عادة,عَادَة,NOUN,N------S4I,2[1],obl[nmod]

# P3439
# الدقة الزاوية
1[1-2],الدقة,دِقَّة[_],NOUN[_],N------S1D[_],0[_],root[_]
2[1],الزاوية[ا],زَاوِيَة[أَ],ADJ[PART],A-----FS1D[F---------],1[0],amod[root]
<none>[2],<none>[الدقة],<none>[دِقَّة],<none>[NOUN],<none>[N------S1D],<none>[1],<none>[nsubj]
<none>[3],<none>[الزاوية],<none>[زَاوِي],<none>[ADJ],<none>[A-----FS1D],<none>[2],<none>[amod]

# P3447
# يعكس البيانات من
1,يعكس,عَكَس,VERB,VIIA-3MS--,0,root
2,البيانات,بَيَان,NOUN,N------P1D[N------P4D],1,nsubj[obj]
3,من,مِن,ADP,P---------,1[2],punct[case]

# P3450
# موسم لـ
1,موسم,مَوسِم,NOUN,N------S1I,0,root
2,لـ,لِ,ADP,P---------,1,punct[case]

# P3452
# مستنتج من
1[1-2],مستنتج,مستنتج[_],X[_],U---------[_],0[_],root[_]
2[1],من[مس],مِن[مسَ],ADP[DET],P---------[S---------],1[2],punct[nsubj:pass]
<none>[2],<none>[تنتج],<none>[أَنتَج],<none>[VERB],<none>[VIIA-2MS--],<none>[0],<none>[root]
<none>[3],<none>[من],<none>[مِن],<none>[ADP],<none>[P---------],<none>[1],<none>[case]

# P3461
# وصفها بالإرهابية
1[1-2],وصفها,وصفها[_],X[_],U---------[_],0[_],root[_]
2[1],بالإرهابية[وصف],بَارِهَابِيّ[وَصَف],ADJ[VERB],A-----FS1D[VP-A-3MS--],1[0],nmod[root]
<none>[2],<none>[ها],<none>[هُوَ],<none>[PRON],<none>[SP---3FS4-],<none>[1],<none>[obj]
<none>[3-4],<none>[بالإرهابية],<none>[_],<none>[_],<none>[_],<none>[_],<none>[_]
<none>[3],<none>[بال],<none>[بَال],<none>[NOUN],<none>[N------S1I],<none>[1],<none>[nsubj]
<none>[4],<none>[إرهابية],<none>[إِرهَابِيّ],<none>[ADJ],<none>[A-----FS1I],<none>[3],<none>[amod]

# P3465
# أقصى تردد للصوت المسموع
1,أقصى,أَقصَى[أقصى],ADJ[X],A-----MS1R,0,root
2,تردد,تَرَدُّد,NOUN,N------S2I[N------S2R],1,nmod
3-4[3],للصوت,_[للصوت],_[NOUN],_[N------S2D],_[2],_[nmod]
3[4],ل[المسموع],لِ[مَسمُوع],ADP[ADJ],P---------[A-----MS2D],4[3],case[amod]
4[<none>],الصوت[<none>],صَوت[<none>],NOUN[<none>],N------S2D[<none>],2[<none>],nmod[<none>]
5[<none>],المسموع[<none>],مَسمُوع[<none>],ADJ[<none>],A-----MS2D[<none>],4[<none>],amod[<none>]

# P3485
# حاصل قوة العضة
1,حاصل,حَاصِل,VERB[NOUN],VP-A-3MS--[N------S1R],0,root
2,قوة,قُوَّة,NOUN,N------S1R[N------S2R],1,nsubj[nmod]
3,العضة,عُضَّة[عِضَّة],NOUN,N------P2D[N------S2D],2,nmod

# P3487
# فترة الحضانة القصوى في البشر
1,فترة,فَترَة,NOUN,N------S1R,0,root
2,الحضانة,حِضَانَة[حَضَانَة],NOUN,N------S2D,1,nmod
3,القصوى,أَقصَى,ADJ,A-----FS2D,2,amod
4,في,فِي,ADP,P---------,5,case
5,البشر,بَشَر,NOUN,N------S2D,2,nmod

# P3488
# فترة الحضانة الأدنى في البشر
1,فترة,فَترَة,NOUN,N------S1R,0,root
2,الحضانة,حِضَانَة[حَضَانَة],NOUN,N------S2D,1,nmod
3,الأدنى,أَدنَى,ADJ,A-----MS2D,2,amod
4,في,فِي,ADP,P---------,5,case
5,البشر,بَشَر,NOUN,N------S2D,2,nmod

# P3493
# الوضع القانوني للدواء
1,الوضع,وَضع,NOUN,N------S1D,0,root
2,القانوني,قَانُونِيّ,ADJ,A-----MS1D,1,amod
3,للدواء,دَوَّاء[دِوَاء],ADJ[NOUN],A-----MS1D[N------S1D],1,amod[nmod]

# P3497
# تصنيف الفرق حسب الوقت
1,تصنيف,تَصنِيف,NOUN,N------S1R,0,root
2,الفرق,فِرقَة,NOUN,N------P2D,1,nmod
3,حسب,حَسَبَ,ADP,PI------4-,4,case
4,الوقت,وَقت,NOUN,N------S2D,1,obl[nmod]

# P3501
# الطقوس الكاثوليكية
1,الطقوس,طَقس,NOUN,N------P1D,0,root
2,الكاثوليكية,كَاثُولِيكِيّ[كَاثوُليِكيِةّ],ADJ,A-----FS1D,1,amod

# P3512
# وسائل التنقل
1-2[1],وسائل,_[وَسِيلَة],_[NOUN],_[N------P1R],_[0],_[root]
1[2],و[التنقل],وَ[تَنَقُّل],CCONJ[NOUN],C---------[N------S2D],0[1],root[nmod]
2[<none>],سائل[<none>],سَائِل[<none>],NOUN[<none>],N------S1R[<none>],1[<none>],dep[<none>]
3[<none>],التنقل[<none>],تَنَقُّل[<none>],NOUN[<none>],N------S2D[<none>],2[<none>],nmod[<none>]

# P3578
# خط الخلية الذاتي
1,خط,خَطّ,NOUN,N------S1R,0,root
2,الخلية,خَلِيَّة[الخلية],NOUN,N------S2D,1,nmod
3,الذاتي,ذَاوتِيّ,ADJ,A-----MS1D,1,amod

# P3602
# ترشح في انتخابات
1,ترشح,رَشَح,VERB,VP-A-3MS--[VIIA-2MS--],0,root
2,في,فِي,ADP,P---------,3,case
3,انتخابات,اِنتِخَاب,NOUN,N------P2I,1,obl

# P3610
# أجرة المنطقة
1,أجرة,أُجرَة[أَجرَة],NOUN,N------S1R,0,root
2,المنطقة,مِنطَقَة,NOUN,N------S2D,1,nmod

# P3650
# تصنيف فيلم حسب نظام تصنيف الأفلام النمساوي
1,تصنيف,تَصنِيف,NOUN,N------S1R,0,root
2,فيلم,فِيلم,NOUN,N------S2I,1,nmod
3,حسب,حَسَبَ,ADP,PI------4-,4,case
4,نظام,نِظَام,NOUN,N------S2R,1,nmod
5,تصنيف,تَصنِيف,NOUN,N------S2R,4,nmod
6,الأفلام,فِيلم,NOUN,N------P2D,5,nmod
7,النمساوي,نِمسَاوِيّ[النمساوي],ADJ,A-----MS2D,6,amod

# P3680
# يدعمه
1[1-2],يدعمه,اِدعَمَه[_],VERB[_],VIIA-3MS--[_],0[_],root[_]
<none>[1],<none>[يدعم],<none>[دَعَم],<none>[VERB],<none>[VIIA-3MS--],<none>[0],<none>[root]
<none>[2],<none>[ه],<none>[هُوَ],<none>[PRON],<none>[SP---3MS4-],<none>[1],<none>[obj]

# P3701
# تجسد
1,تجسد,جَسَّد[تَجَسَّد],VERB,VIIA-3FS--[VCJ---MS--],0,root

# P3709
# تصنيف لقيم مختلفة عن ويكي بيانات
1,تصنيف,تَصنِيف,NOUN,N------S1I[N------S1R],0,root
2-3[2],لقيم,_[لَقِيم],_[NOUN],_[N------P2I],_[1],_[nmod]
2[3],ل[مختلفة],لِ[مُختَلِف],ADP[ADJ],P---------[A-----FS2I],3[2],case[amod]
3[4],قيم[عن],قِيمَة[عَن],NOUN[ADP],N------P2I[P---------],1[5],nmod[case]
4[5],مختلفة[ويكي],مُختَلِف[ويكي],ADJ[X],A-----FS2I[U---------],3[1],amod[nmod]
5[6],عن[بيانات],عَن[بَيَان],ADP[NOUN],P---------[N------P2I],6[5],case[nmod]
6[<none>],ويكي[<none>],وِيكَي[<none>],X[<none>],U---------[<none>],3[<none>],nmod[<none>]
7[<none>],بيانات[<none>],بَيَان[<none>],NOUN[<none>],N------P2I[<none>],6[<none>],nmod[<none>]

# P3712
# هدف المشروع أو المهمة
1,هدف,هَدَف,NOUN,N------S1R,0,root
2,المشروع,مَشرُوع,NOUN,N------S2D,1,nmod
3,أو,أَو,CCONJ,C---------,4,cc
4,المهمة,مَهَمَّة,NOUN,N------S2D[N------S1D],2,conj

# P3713
# تصنيف لقيم ليست على ويكي بيانات
1,تصنيف,تَصنِيف,NOUN,N------S1I[N------S1R],0[3],root[nsubj]
2-3[2],لقيم,_[لَقِيم],_[NOUN],_[N------S2I],_[1],_[nmod]
2[3],ل[ليست],لِ[لَيس],ADP[VERB],P---------[VP-A-3FS--],3[0],case[root]
3[4],قيم[على],قِيمَة[عَلَى],NOUN[ADP],N------P2I[P---------],1[5],nmod[case]
4[5],ليست[ويكي],لَيس[ويكي],VERB[X],VP-A-3FS--[U---------],3,acl[obl]
5[6],على[بيانات],عَلَى[بَيَان],ADP[NOUN],P---------[N------P2I],6[5],case[nmod]
6[<none>],ويكي[<none>],وِيكَي[<none>],X[<none>],U---------[<none>],4[<none>],obl:arg[<none>]
7[<none>],بيانات[<none>],بَيَان[<none>],NOUN[<none>],N------P2I[<none>],6[<none>],nmod[<none>]

# P3719
# ينظمه
1[1-2],ينظمه,اِنظَمَه[_],VERB[_],VIIA-3MS--[_],0[_],root[_]
<none>[1],<none>[ينظم],<none>[نَظَّم],<none>[VERB],<none>[VIIA-3MS--],<none>[0],<none>[root]
<none>[2],<none>[ه],<none>[هُوَ],<none>[PRON],<none>[SP---3MS4-],<none>[1],<none>[obj]

# P3734
# تصنيف لقيم كما ويكي بيانات
1,تصنيف,تَصنِيف,NOUN,N------S1I[N------S1R],0,root
2-3[2],لقيم,_[لَقِيم],_[ADJ],_[N------S2I],_[1],_[nmod]
2[3],ل[كما],لِ[كَمَا],ADP[CCONJ],P---------[C---------],3[4],case[cc]
3[4],قيم[ويكي],قِيمَة[ويكي],NOUN[X],N------P2I[U---------],1[2],nmod[conj]
4[5],كما[بيانات],كَمَا[بَيَان],CCONJ[NOUN],C---------[N------P2I],5[1],cc[nmod]
5[<none>],ويكي[<none>],وِيكَي[<none>],X[<none>],U---------[<none>],3[<none>],conj[<none>]
6[<none>],بيانات[<none>],بَيَان[<none>],NOUN[<none>],N------P2I[<none>],5[<none>],nmod[<none>]

# P3737
# أقصى طول موجي للحساسية
1,أقصى,أَقصَى,ADJ,A-----MS1R,0,root
2,طول,طُول,NOUN,N------S2I,1,nmod
3,موجي,مُوجِي[مُوجَي],ADJ,A-----MS2I,2,amod[nmod]
4,للحساسية,حَسَّاسِيّ,ADJ,A-----MS2D[A-----FS2D],2[3],amod

# P3738
# أدنى طول موجي للحساسية
1,أدنى,أَدنَى,ADJ,A-----MS1R,0,root
2,طول,طُول,NOUN,N------S2I,1,nmod
3,موجي,مُوجِي[مُوجَي],ADJ,A-----MS2I,2,amod
4,للحساسية,حَسَّاسِيّ,ADJ,A-----MS2D[A-----FS2D],2,amod

# P3739
# النورة الزهرية
1,النورة,النورة[نَورَة],X[NOUN],U---------[N------S1D],0,root
2,الزهرية,زُهرِيّ[زَهرِيّ],ADJ,A-----FS1D,1,amod

# P3741
# نثر البذور
1,نثر,نَثر[نثر],NOUN[X],N------S1R[U---------],0,root
2[2-3],البذور,بَذر[_],NOUN[_],N------P2D[_],1[_],nmod[_]
<none>[2],<none>[ال],<none>[ال],<none>[X],<none>[U---------],<none>[3],<none>[nmod]
<none>[3],<none>[بذور],<none>[بذور],<none>[X],<none>[U---------],<none>[1],<none>[nmod]

# P3744
# عدد المشتركين
1,عدد,عَدَد,NOUN,N------S1R,0,root
2,المشتركين,مُشتَرِك[المشتركين],NOUN[X],N------P2D[U---------],1,nmod

# P3764
# أول المنطلقين
1,أول,أَوَّل,ADJ,A-----MS1R,0,root
2,المنطلقين,مُنطَلِق[المنطلقين],ADJ[NOUN],A-----MP2D[N------P2D],1,nmod

# P3771
# منشط لـ
1,منشط,مُنَشَّط,ADJ[NOUN],A-----MS1I[N------S1I],0,root
2,لـ,لِ,ADP,P---------,1,case

# P3772
# ناهض لـ
1,ناهض,نَاهِض,ADJ[NOUN],A-----MS1I[N------S1I],0,root
2,لـ,لِ,ADP,P---------,1,case

# P3773
# مضاد لـ
1,مضاد,مُضَادّ[مَضَاد],ADJ[NOUN],A-----MS1I[N------S1I],0,root
2,لـ,لِ,ADP,P---------,1,case

# P3774
# مانع لـ
1,مانع,مَانِع[مانع],NOUN[X],N------S1I[U---------],0,root
2,لـ,لِ,ADP,P---------,1,case

# P3775
# عامل تعطيل لـ
1,عامل,عَامِل,ADJ[NOUN],A-----MS1R[N------S1R],0,root
2,تعطيل,تَعطِيل,NOUN,N------S2I,1,nmod
3,لـ,لِ,ADP,P---------,1,case

# P3776
# مثبط لـ
1,مثبط,مُثبِط[مُثَبَّط],ADJ[NOUN],A-----MS1I[N------S1I],0,root
2,لـ,لِ,ADP,P---------,1,case

# P3777
# مثبط مضاد لـ
1,مثبط,مَثبَط[مُثَبِّط],NOUN,N------S1I[N------S1R],0,root
2,مضاد,مُضَادّ[مُضَاد],ADJ[NOUN],A-----MS1I[N------S2I],1,amod[nmod]
3,لـ,لِ,ADP,P---------,1,case

# P3778
# مغير تفارغي إيجابي لـ
1,مغير,مُغِير[مَغِير],NOUN,N------S1I[N------S1R],0,root
2,تفارغي,تَفَارُغ[تفارغي],ADJ[X],A-----MS1I[U---------],1,amod[nmod]
3,إيجابي,إِيجَابِيّ,ADJ,A-----MS1I,1,amod
4,لـ,لِ,ADP,P---------,1,punct[case]

# P3779
# مغير تفارغي سلبي لـ
1,مغير,مُغِير[مَغِير],NOUN,N------S1I[N------S1R],0,root
2,تفارغي,تَفَارُغ[تفارغي],ADJ[X],A-----MS1I[U---------],1,amod[nmod]
3,سلبي,سَلبِيّ,ADJ,A-----MS1I,1,amod
4,لـ,لِ,ADP,P---------,1,punct[case]

# P3780
# مكون فعال في
1,مكون,مُكَوَّن,NOUN,N------S1I,0,root
2,فعال,فَعَّال,ADJ,A-----MS1I,1,amod
3,في,فِي,ADP,P---------,1,punct[case]

# P3781
# يحتوي على العنصر النشط
1,يحتوي,اِحتَوَى,VERB,VIIA-3MS--,0,root
2,على,عَلَى,ADP,P---------,3,case
3,العنصر,عُنصُر,NOUN,N------S2D,1,obl:arg
4,النشط,نَشَط[نَشط],ADJ,A-----MS2D,3,amod

# P3815
# مرصد بركان
1,مرصد,مَرصَد,NOUN,N------S1R,0,root
2,بركان,بَركَان[بركان],X[NOUN],U---------[N------S2I],1,nmod

# P3818
# تقييم فيلم حسب تصنيف الأفلام في كوريا الجنوبية
1,تقييم,تَقيِيم,NOUN,N------S1R,0,root
2,فيلم,فِيلم,NOUN,N------S2I,1,nmod
3,حسب,حَسَبَ,ADP,PI------4-,4,case
4,تصنيف,تَصنِيف,NOUN,N------S2R,2[1],nmod
5,الأفلام,فِيلم,NOUN,N------P2D,4,nmod
6,في,فِي,ADP,P---------,7,case
7,كوريا,كُورِيَا,X,X---------,4,obl[nmod]
8,الجنوبية,جَنُوبِيّ,ADJ,A-----FS2D,7,amod

# P3831
# له دور
1[1-2],له,له[_],X[_],U---------[_],0[_],root[_]
2[1],دور[ل],دَور[لِ],NOUN[ADP],N------S2I[P---------],1[2],nmod[case]
<none>[2],<none>[ه],<none>[هُوَ],<none>[PRON],<none>[SP---3MS2-],<none>[0],<none>[root]
<none>[3],<none>[دور],<none>[دور],<none>[NOUN],<none>[N------S1I],<none>[2],<none>[nsubj]

# P3834
# تقييم فيلم حسب نظام تصنيف الأفلام في المكسيك
1,تقييم,تَقيِيم,NOUN,N------S1R,0,root
2,فيلم,فِيلم,NOUN,N------S2I,1,nmod
3,حسب,حَسَبَ,ADP,PI------4-,4,case
4,نظام,نِظَام,NOUN,N------S2R,2[1],nmod
5,تصنيف,تَصنِيف,NOUN,N------S2R,4,nmod
6,الأفلام,فِيلم,NOUN,N------P2D,5,nmod
7,في,فِي,ADP,P---------,8,case
8,المكسيك,اَلمَكسِيك,X,X---------,5,obl[nmod]

# P3865
# نوع المرجع
1,نوع,نَوع,NOUN,N------S1R,0,root
2[2-3],المرجع,مَرجِع[_],NOUN[_],N------S2D[_],1[_],nmod[_]
<none>[2],<none>[ال],<none>[اَل],<none>[PART],<none>[F---------],<none>[1],<none>[nmod]
<none>[3],<none>[مرجع],<none>[مرجع],<none>[X],<none>[U---------],<none>[1],<none>[nmod]

# P3871
# اتجاه الرافد
1,اتجاه,اِتِّجَاه,NOUN,N------S1R,0,root
2,الرافد,الرافد[رَافِد],X[NOUN],U---------[N------S2D],1,nmod

# P3876
# تصنيف الخريجين من المؤسسة التعليمية
1,تصنيف,تَصنِيف,NOUN,N------S1R,0,root
2,الخريجين,خَرِيج,NOUN,N------P2D[N------D2D],1,nmod
3,من,مِن,ADP,P---------,4,case
4,المؤسسة,مُؤَسَّسَة,NOUN,N------S2D,1,nmod
5,التعليمية,تَعلِيمِيّ,ADJ,A-----FS2D,4,amod

# P3891
# وقت المراقبة المتاح
1,وقت,وَقت,NOUN,N------S1R,0,root
2,المراقبة,مُرَاقَبَة,NOUN,N------S2D,1,nmod
3,المتاح,مُتَاح,ADJ,A-----MS1D[A-----MS2D],1[2],amod

# P3919
# ساهم في الأعمال المنشورة
1,ساهم,سَاهَم,VERB,VP-A-3MS--[VCJ---MS--],0,root
2,في,فِي,ADP,P---------,3,case
3,الأعمال,عَمَل,NOUN,N------P2D,1,obl:arg
4,المنشورة,مَنشُور,ADJ,A-----FS2D,3,amod

# P3931
# صاحب حقوق التأليف والنشر
1,صاحب,صَاحِب,NOUN,N------S1R,0,root
2,حقوق,حَقّ,NOUN,N------P2R,1,nmod
3[3-4],التأليف,تَألِيف[_],NOUN[_],N------S2D[_],2[_],nmod[_]
4[3],والنشر[ال],نَشِر[اَل],ADJ[PART],A-----MS2D[F---------],3[4],amod[cc]
<none>[4],<none>[تأليف],<none>[تَألِيف],<none>[NOUN],<none>[N------S2R],<none>[2],<none>[nmod]
<none>[5],<none>[والنشر],<none>[والنشر],<none>[X],<none>[N------S2D],<none>[4],<none>[nmod]

# P3934
# القيمة الاسمية
1,القيمة,قِيمَة,NOUN,N------S1D,0,root
2,الاسمية,اِسمِيّ,ADJ,A-----FS1D,1,nmod[amod]

# P3938
# اختار الاسم
1,اختار,اِختَار,VERB,VP-A-3MS--,0,root
2,الاسم,اِسم,NOUN,N------S1D[N------S4D],1,nsubj[obj]

# P3985
# تدعم لغة البرمجة
1,تدعم,دَعَم,VERB,VIIA-3FS--,0,root
2,لغة,لُغَة,NOUN,N------S4R[N------S1R],1,obj[nsubj]
3,البرمجة,بَرمَجَة,NOUN,N------S2D,2,nmod

# P3999
# تاريخ الإغلاق الرسمي
1,تاريخ,تَارِيخ,NOUN,N------S1R,0,root
2[2-3],الإغلاق,إِغلَاق[_],NOUN[_],N------S2D[_],1[_],nmod[_]
3[2],الرسمي[ال],رَسمِيّ[اَل],ADJ[PART],A-----MS1D[F---------],1,amod[nmod]
<none>[3],<none>[إغلاق],<none>[إغلاق],<none>[X],<none>[U---------],<none>[1],<none>[nmod]
