wordnet_entry	translation	status	phrase	masc	pnt	concrete_n	concrete_pn	abstract_n	abstract_pn
landau_SN	لانداو	google-translated	0		SN	"lin 'لانداو_sn_N' = mkN hum (wmkN {sg = ""لانداو"" ; pl = ""لانداو"" }) ;"	lin 'لانداو_sn_PN' = mkPN 'لانداو_sn_N' ;	fun 'لانداو_sn_N' : N ;	fun 'لانداو_sn_PN' : PN ;
langley_SN	لانجلي	google-translated	0		SN	"lin 'لانجلي_sn_N' = mkN hum (wmkN {sg = ""لانجلي"" ; pl = ""لانجلي"" }) ;"	lin 'لانجلي_sn_PN' = mkPN 'لانجلي_sn_N' ;	fun 'لانجلي_sn_N' : N ;	fun 'لانجلي_sn_PN' : PN ;
lasso_SN	لاسو	google-translated	0		SN	"lin 'لاسو_sn_N' = mkN hum (wmkN {sg = ""لاسو"" ; pl = ""لاسو"" }) ;"	lin 'لاسو_sn_PN' = mkPN 'لاسو_sn_N' ;	fun 'لاسو_sn_N' : N ;	fun 'لاسو_sn_PN' : PN ;
laurel_SN	لوريل		0		SN	"lin 'لوريل_sn_N' = mkN hum (wmkN {sg = ""لوريل"" ; pl = ""لوريل"" }) ;"	lin 'لوريل_sn_PN' = mkPN 'لوريل_sn_N' ;	fun 'لوريل_sn_N' : N ;	fun 'لوريل_sn_PN' : PN ;
laver_SN	لافير		0		SN	"lin 'لافير_sn_N' = mkN hum (wmkN {sg = ""لافير"" ; pl = ""لافير"" }) ;"	lin 'لافير_sn_PN' = mkPN 'لافير_sn_N' ;	fun 'لافير_sn_N' : N ;	fun 'لافير_sn_PN' : PN ;
lawrence_SN	لورانس	google-translated	0		SN	"lin 'لورانس_sn_N' = mkN hum (wmkN {sg = ""لورانس"" ; pl = ""لورانس"" }) ;"	lin 'لورانس_sn_PN' = mkPN 'لورانس_sn_N' ;	fun 'لورانس_sn_N' : N ;	fun 'لورانس_sn_PN' : PN ;
lee_SN	لي	google-translated	0		SN	"lin 'لي_sn_N' = mkN hum (wmkN {sg = ""لي"" ; pl = ""لي"" }) ;"	lin 'لي_sn_PN' = mkPN 'لي_sn_N' ;	fun 'لي_sn_N' : N ;	fun 'لي_sn_PN' : PN ;
leigh_SN	لي	google-translated	0		SN	"lin 'لي_sn_N' = mkN hum (wmkN {sg = ""لي"" ; pl = ""لي"" }) ;"	lin 'لي_sn_PN' = mkPN 'لي_sn_N' ;	fun 'لي_sn_N' : N ;	fun 'لي_sn_PN' : PN ;
leonard_SN	ليونارد	google-translated	0		SN	"lin 'ليونارد_sn_N' = mkN hum (wmkN {sg = ""ليونارد"" ; pl = ""ليونارد"" }) ;"	lin 'ليونارد_sn_PN' = mkPN 'ليونارد_sn_N' ;	fun 'ليونارد_sn_N' : N ;	fun 'ليونارد_sn_PN' : PN ;
lewis_SN	لويس	google-translated	0		SN	"lin 'لويس_sn_N' = mkN hum (wmkN {sg = ""لويس"" ; pl = ""لويس"" }) ;"	lin 'لويس_sn_PN' = mkPN 'لويس_sn_N' ;	fun 'لويس_sn_N' : N ;	fun 'لويس_sn_PN' : PN ;
lie_SN	لاي		0		SN	"lin 'لاي_sn_N' = mkN hum (wmkN {sg = ""لاي"" ; pl = ""لاي"" }) ;"	lin 'لاي_sn_PN' = mkPN 'لاي_sn_N' ;	fun 'لاي_sn_N' : N ;	fun 'لاي_sn_PN' : PN ;
lincoln_SN	لينكولن	google-translated	0		SN	"lin 'لينكولن_sn_N' = mkN hum (wmkN {sg = ""لينكولن"" ; pl = ""لينكولن"" }) ;"	lin 'لينكولن_sn_PN' = mkPN 'لينكولن_sn_N' ;	fun 'لينكولن_sn_N' : N ;	fun 'لينكولن_sn_PN' : PN ;
lister_SN	ليستر		0		SN	"lin 'ليستر_sn_N' = mkN hum (wmkN {sg = ""ليستر"" ; pl = ""ليستر"" }) ;"	lin 'ليستر_sn_PN' = mkPN 'ليستر_sn_N' ;	fun 'ليستر_sn_N' : N ;	fun 'ليستر_sn_PN' : PN ;
livingston_SN	ليفينغستون	google-translated	0		SN	"lin 'ليفينغستون_sn_N' = mkN hum (wmkN {sg = ""ليفينغستون"" ; pl = ""ليفينغستون"" }) ;"	lin 'ليفينغستون_sn_PN' = mkPN 'ليفينغستون_sn_N' ;	fun 'ليفينغستون_sn_N' : N ;	fun 'ليفينغستون_sn_PN' : PN ;
lodge_SN	لودج		0		SN	"lin 'لودج_sn_N' = mkN hum (wmkN {sg = ""لودج"" ; pl = ""لودج"" }) ;"	lin 'لودج_sn_PN' = mkPN 'لودج_sn_N' ;	fun 'لودج_sn_N' : N ;	fun 'لودج_sn_PN' : PN ;
london_SN	لندن	google-translated	0		SN	"lin 'لندن_sn_N' = mkN hum (wmkN {sg = ""لندن"" ; pl = ""لندن"" }) ;"	lin 'لندن_sn_PN' = mkPN 'لندن_sn_N' ;	fun 'لندن_sn_N' : N ;	fun 'لندن_sn_PN' : PN ;
low_SN	لُو		0		SN	"lin 'لُو_sn_N' = mkN hum (wmkN {sg = ""لُو"" ; pl = ""لُو"" }) ;"	lin 'لُو_sn_PN' = mkPN 'لُو_sn_N' ;	fun 'لُو_sn_N' : N ;	fun 'لُو_sn_PN' : PN ;
mach_SN	ماخ	google-translated	0		SN	"lin 'ماخ_sn_N' = mkN hum (wmkN {sg = ""ماخ"" ; pl = ""ماخ"" }) ;"	lin 'ماخ_sn_PN' = mkPN 'ماخ_sn_N' ;	fun 'ماخ_sn_N' : N ;	fun 'ماخ_sn_PN' : PN ;
mailer_SN	مايلر	google-translated	0		SN	"lin 'مايلر_sn_N' = mkN hum (wmkN {sg = ""مايلر"" ; pl = ""مايلر"" }) ;"	lin 'مايلر_sn_PN' = mkPN 'مايلر_sn_N' ;	fun 'مايلر_sn_N' : N ;	fun 'مايلر_sn_PN' : PN ;
major_SN	ميجور	google-translated	0		SN	"lin 'ميجور_sn_N' = mkN hum (wmkN {sg = ""ميجور"" ; pl = ""ميجور"" }) ;"	lin 'ميجور_sn_PN' = mkPN 'ميجور_sn_N' ;	fun 'ميجور_sn_N' : N ;	fun 'ميجور_sn_PN' : PN ;
mansfield_SN	مانسفيلد	google-translated	0		SN	"lin 'مانسفيلد_sn_N' = mkN hum (wmkN {sg = ""مانسفيلد"" ; pl = ""مانسفيلد"" }) ;"	lin 'مانسفيلد_sn_PN' = mkPN 'مانسفيلد_sn_N' ;	fun 'مانسفيلد_sn_N' : N ;	fun 'مانسفيلد_sn_PN' : PN ;
mantle_SN	مانتل	google-translated	0		SN	"lin 'مانتل_sn_N' = mkN hum (wmkN {sg = ""مانتل"" ; pl = ""مانتل"" }) ;"	lin 'مانتل_sn_PN' = mkPN 'مانتل_sn_N' ;	fun 'مانتل_sn_N' : N ;	fun 'مانتل_sn_PN' : PN ;
marquis_SN	ماركيز	google-translated	0		SN	"lin 'ماركيز_sn_N' = mkN hum (wmkN {sg = ""ماركيز"" ; pl = ""ماركيز"" }) ;"	lin 'ماركيز_sn_PN' = mkPN 'ماركيز_sn_N' ;	fun 'ماركيز_sn_N' : N ;	fun 'ماركيز_sn_PN' : PN ;
marsh_SN	ماش		0		SN	"lin 'ماش_sn_N' = mkN hum (wmkN {sg = ""ماش"" ; pl = ""ماش"" }) ;"	lin 'ماش_sn_PN' = mkPN 'ماش_sn_N' ;	fun 'ماش_sn_N' : N ;	fun 'ماش_sn_PN' : PN ;
marshal_SN	مارشال	google-translated	0		SN	"lin 'مارشال_sn_N' = mkN hum (wmkN {sg = ""مارشال"" ; pl = ""مارشال"" }) ;"	lin 'مارشال_sn_PN' = mkPN 'مارشال_sn_N' ;	fun 'مارشال_sn_N' : N ;	fun 'مارشال_sn_PN' : PN ;
martin_SN	مارتن	google-translated	0		SN	"lin 'مارتن_sn_N' = mkN hum (wmkN {sg = ""مارتن"" ; pl = ""مارتن"" }) ;"	lin 'مارتن_sn_PN' = mkPN 'مارتن_sn_N' ;	fun 'مارتن_sn_N' : N ;	fun 'مارتن_sn_PN' : PN ;
mason_SN	ميسون	google-translated	0		SN	"lin 'ميسون_sn_N' = mkN hum (wmkN {sg = ""ميسون"" ; pl = ""ميسون"" }) ;"	lin 'ميسون_sn_PN' = mkPN 'ميسون_sn_N' ;	fun 'ميسون_sn_N' : N ;	fun 'ميسون_sn_PN' : PN ;
maxwell_SN	ماكسويل	google-translated	0		SN	"lin 'ماكسويل_sn_N' = mkN hum (wmkN {sg = ""ماكسويل"" ; pl = ""ماكسويل"" }) ;"	lin 'ماكسويل_sn_PN' = mkPN 'ماكسويل_sn_N' ;	fun 'ماكسويل_sn_N' : N ;	fun 'ماكسويل_sn_PN' : PN ;
mead_SN	ميد	google-translated	0		SN	"lin 'ميد_sn_N' = mkN hum (wmkN {sg = ""ميد"" ; pl = ""ميد"" }) ;"	lin 'ميد_sn_PN' = mkPN 'ميد_sn_N' ;	fun 'ميد_sn_N' : N ;	fun 'ميد_sn_PN' : PN ;
meany_SN	ميني		0		SN	"lin 'ميني_sn_N' = mkN hum (wmkN {sg = ""ميني"" ; pl = ""ميني"" }) ;"	lin 'ميني_sn_PN' = mkPN 'ميني_sn_N' ;	fun 'ميني_sn_N' : N ;	fun 'ميني_sn_PN' : PN ;
mercer_SN	ميرسر	google-translated	0		SN	"lin 'ميرسر_sn_N' = mkN hum (wmkN {sg = ""ميرسر"" ; pl = ""ميرسر"" }) ;"	lin 'ميرسر_sn_PN' = mkPN 'ميرسر_sn_N' ;	fun 'ميرسر_sn_N' : N ;	fun 'ميرسر_sn_PN' : PN ;
merman_SN	ميرمان	google-translated	0		SN	"lin 'ميرمان_sn_N' = mkN hum (wmkN {sg = ""ميرمان"" ; pl = ""ميرمان"" }) ;"	lin 'ميرمان_sn_PN' = mkPN 'ميرمان_sn_N' ;	fun 'ميرمان_sn_N' : N ;	fun 'ميرمان_sn_PN' : PN ;
merton_SN	ميرتون	google-translated	0		SN	"lin 'ميرتون_sn_N' = mkN hum (wmkN {sg = ""ميرتون"" ; pl = ""ميرتون"" }) ;"	lin 'ميرتون_sn_PN' = mkPN 'ميرتون_sn_N' ;	fun 'ميرتون_sn_N' : N ;	fun 'ميرتون_sn_PN' : PN ;
middleton_SN	ميدلتون	google-translated	0		SN	"lin 'ميدلتون_sn_N' = mkN hum (wmkN {sg = ""ميدلتون"" ; pl = ""ميدلتون"" }) ;"	lin 'ميدلتون_sn_PN' = mkPN 'ميدلتون_sn_N' ;	fun 'ميدلتون_sn_N' : N ;	fun 'ميدلتون_sn_PN' : PN ;
mill_SN	ميل		0		SN	"lin 'ميل_sn_N' = mkN hum (wmkN {sg = ""ميل"" ; pl = ""ميل"" }) ;"	lin 'ميل_sn_PN' = mkPN 'ميل_sn_N' ;	fun 'ميل_sn_N' : N ;	fun 'ميل_sn_PN' : PN ;
miller_SN	ميلر	google-translated	0		SN	"lin 'ميلر_sn_N' = mkN hum (wmkN {sg = ""ميلر"" ; pl = ""ميلر"" }) ;"	lin 'ميلر_sn_PN' = mkPN 'ميلر_sn_N' ;	fun 'ميلر_sn_N' : N ;	fun 'ميلر_sn_PN' : PN ;
millet_SN	ميليت		0		SN	"lin 'ميليت_sn_N' = mkN hum (wmkN {sg = ""ميليت"" ; pl = ""ميليت"" }) ;"	lin 'ميليت_sn_PN' = mkPN 'ميليت_sn_N' ;	fun 'ميليت_sn_N' : N ;	fun 'ميليت_sn_PN' : PN ;
miro_SN	ميرو	google-translated	0		SN	"lin 'ميرو_sn_N' = mkN hum (wmkN {sg = ""ميرو"" ; pl = ""ميرو"" }) ;"	lin 'ميرو_sn_PN' = mkPN 'ميرو_sn_N' ;	fun 'ميرو_sn_N' : N ;	fun 'ميرو_sn_PN' : PN ;
monk_SN	مونْك		0		SN	"lin 'مونْك_sn_N' = mkN hum (wmkN {sg = ""مونْك"" ; pl = ""مونْك"" }) ;"	lin 'مونْك_sn_PN' = mkPN 'مونْك_sn_N' ;	fun 'مونْك_sn_N' : N ;	fun 'مونْك_sn_PN' : PN ;
more_SN	موور		0		SN	"lin 'موور_sn_N' = mkN hum (wmkN {sg = ""موور"" ; pl = ""موور"" }) ;"	lin 'موور_sn_PN' = mkPN 'موور_sn_N' ;	fun 'موور_sn_N' : N ;	fun 'موور_sn_PN' : PN ;
morgan_SN	مورغان	google-translated	0		SN	"lin 'مورغان_sn_N' = mkN hum (wmkN {sg = ""مورغان"" ; pl = ""مورغان"" }) ;"	lin 'مورغان_sn_PN' = mkPN 'مورغان_sn_N' ;	fun 'مورغان_sn_N' : N ;	fun 'مورغان_sn_PN' : PN ;
morley_SN	مورلي	google-translated	0		SN	"lin 'مورلي_sn_N' = mkN hum (wmkN {sg = ""مورلي"" ; pl = ""مورلي"" }) ;"	lin 'مورلي_sn_PN' = mkPN 'مورلي_sn_N' ;	fun 'مورلي_sn_N' : N ;	fun 'مورلي_sn_PN' : PN ;
morse_SN	مورس	google-translated	0		SN	"lin 'مورس_sn_N' = mkN hum (wmkN {sg = ""مورس"" ; pl = ""مورس"" }) ;"	lin 'مورس_sn_PN' = mkPN 'مورس_sn_N' ;	fun 'مورس_sn_N' : N ;	fun 'مورس_sn_PN' : PN ;
motherwell_SN	مذرويل	google-translated	0		SN	"lin 'مذرويل_sn_N' = mkN hum (wmkN {sg = ""مذرويل"" ; pl = ""مذرويل"" }) ;"	lin 'مذرويل_sn_PN' = mkPN 'مذرويل_sn_N' ;	fun 'مذرويل_sn_N' : N ;	fun 'مذرويل_sn_PN' : PN ;
muhammad_SN	محمد	google-translated	0		SN	"lin 'محمد_sn_N' = mkN hum (wmkN {sg = ""محمد"" ; pl = ""محمد"" }) ;"	lin 'محمد_sn_PN' = mkPN 'محمد_sn_N' ;	fun 'محمد_sn_N' : N ;	fun 'محمد_sn_PN' : PN ;
muller_SN	مولر	google-translated	0		SN	"lin 'مولر_sn_N' = mkN hum (wmkN {sg = ""مولر"" ; pl = ""مولر"" }) ;"	lin 'مولر_sn_PN' = mkPN 'مولر_sn_N' ;	fun 'مولر_sn_N' : N ;	fun 'مولر_sn_PN' : PN ;
munch_SN	مونش		0		SN	"lin 'مونش_sn_N' = mkN hum (wmkN {sg = ""مونش"" ; pl = ""مونش"" }) ;"	lin 'مونش_sn_PN' = mkPN 'مونش_sn_N' ;	fun 'مونش_sn_N' : N ;	fun 'مونش_sn_PN' : PN ;
nation_SN	نيشَن	guessed	0		SN	"lin 'نيشَن_sn_N' = mkN hum (wmkN {sg = ""نيشَن"" ; pl = ""نيشَن"" }) ;"	lin 'نيشَن_sn_PN' = mkPN 'نيشَن_sn_N' ;	fun 'نيشَن_sn_N' : N ;	fun 'نيشَن_sn_PN' : PN ;
nelson_SN	نيلسون	google-translated	0		SN	"lin 'نيلسون_sn_N' = mkN hum (wmkN {sg = ""نيلسون"" ; pl = ""نيلسون"" }) ;"	lin 'نيلسون_sn_PN' = mkPN 'نيلسون_sn_N' ;	fun 'نيلسون_sn_N' : N ;	fun 'نيلسون_sn_PN' : PN ;
newton_SN	نيوتن	google-translated	0		SN	"lin 'نيوتن_sn_N' = mkN hum (wmkN {sg = ""نيوتن"" ; pl = ""نيوتن"" }) ;"	lin 'نيوتن_sn_PN' = mkPN 'نيوتن_sn_N' ;	fun 'نيوتن_sn_N' : N ;	fun 'نيوتن_sn_PN' : PN ;
nightingale_SN	العندليب	google-translated	0		SN	"lin 'العندليب_sn_N' = mkN hum (wmkN {sg = ""العندليب"" ; pl = ""العندليب"" }) ;"	lin 'العندليب_sn_PN' = mkPN 'العندليب_sn_N' ;	fun 'العندليب_sn_N' : N ;	fun 'العندليب_sn_PN' : PN ;
nissen_SN	نيسن	google-translated	0		SN	"lin 'نيسن_sn_N' = mkN hum (wmkN {sg = ""نيسن"" ; pl = ""نيسن"" }) ;"	lin 'نيسن_sn_PN' = mkPN 'نيسن_sn_N' ;	fun 'نيسن_sn_N' : N ;	fun 'نيسن_sn_PN' : PN ;
nobel_SN	نوبل	google-translated	0		SN	"lin 'نوبل_sn_N' = mkN hum (wmkN {sg = ""نوبل"" ; pl = ""نوبل"" }) ;"	lin 'نوبل_sn_PN' = mkPN 'نوبل_sn_N' ;	fun 'نوبل_sn_N' : N ;	fun 'نوبل_sn_PN' : PN ;
norman_SN	نورمان	google-translated	0		SN	"lin 'نورمان_sn_N' = mkN hum (wmkN {sg = ""نورمان"" ; pl = ""نورمان"" }) ;"	lin 'نورمان_sn_PN' = mkPN 'نورمان_sn_N' ;	fun 'نورمان_sn_N' : N ;	fun 'نورمان_sn_PN' : PN ;
norton_SN	نورتون	google-translated	0		SN	"lin 'نورتون_sn_N' = mkN hum (wmkN {sg = ""نورتون"" ; pl = ""نورتون"" }) ;"	lin 'نورتون_sn_PN' = mkPN 'نورتون_sn_N' ;	fun 'نورتون_sn_N' : N ;	fun 'نورتون_sn_PN' : PN ;
offenbach_SN	أوفنباخ	google-translated	0		SN	"lin 'أوفنباخ_sn_N' = mkN hum (wmkN {sg = ""أوفنباخ"" ; pl = ""أوفنباخ"" }) ;"	lin 'أوفنباخ_sn_PN' = mkPN 'أوفنباخ_sn_N' ;	fun 'أوفنباخ_sn_N' : N ;	fun 'أوفنباخ_sn_PN' : PN ;
ohm_SN	أوم	google-translated	0		SN	"lin 'أوم_sn_N' = mkN hum (wmkN {sg = ""أوم"" ; pl = ""أوم"" }) ;"	lin 'أوم_sn_PN' = mkPN 'أوم_sn_N' ;	fun 'أوم_sn_N' : N ;	fun 'أوم_sn_PN' : PN ;
oldenburg_SN	أولدنبورغ	google-translated	0		SN	"lin 'أولدنبورغ_sn_N' = mkN hum (wmkN {sg = ""أولدنبورغ"" ; pl = ""أولدنبورغ"" }) ;"	lin 'أولدنبورغ_sn_PN' = mkPN 'أولدنبورغ_sn_N' ;	fun 'أولدنبورغ_sn_N' : N ;	fun 'أولدنبورغ_sn_PN' : PN ;
oliver_SN	أوليفر	google-translated	0		SN	"lin 'أوليفر_sn_N' = mkN hum (wmkN {sg = ""أوليفر"" ; pl = ""أوليفر"" }) ;"	lin 'أوليفر_sn_PN' = mkPN 'أوليفر_sn_N' ;	fun 'أوليفر_sn_N' : N ;	fun 'أوليفر_sn_PN' : PN ;
oswald_SN	أوزوالد	google-translated	0		SN	"lin 'أوزوالد_sn_N' = mkN hum (wmkN {sg = ""أوزوالد"" ; pl = ""أوزوالد"" }) ;"	lin 'أوزوالد_sn_PN' = mkPN 'أوزوالد_sn_N' ;	fun 'أوزوالد_sn_N' : N ;	fun 'أوزوالد_sn_PN' : PN ;
page_SN	بيغ		0		SN	"lin 'بيغ_sn_N' = mkN hum (wmkN {sg = ""بيغ"" ; pl = ""بيغ"" }) ;"	lin 'بيغ_sn_PN' = mkPN 'بيغ_sn_N' ;	fun 'بيغ_sn_N' : N ;	fun 'بيغ_sn_PN' : PN ;
palmer_SN	بالمر	google-translated	0		SN	"lin 'بالمر_sn_N' = mkN hum (wmkN {sg = ""بالمر"" ; pl = ""بالمر"" }) ;"	lin 'بالمر_sn_PN' = mkPN 'بالمر_sn_N' ;	fun 'بالمر_sn_N' : N ;	fun 'بالمر_sn_PN' : PN ;
park_SN	حديقة	google-translated	0		SN	"lin 'حديقة_sn_N' = mkN hum (wmkN {sg = ""حديقة"" ; pl = ""حديقة"" }) ;"	lin 'حديقة_sn_PN' = mkPN 'حديقة_sn_N' ;	fun 'حديقة_sn_N' : N ;	fun 'حديقة_sn_PN' : PN ;
parr_SN	بار	google-translated	0		SN	"lin 'بار_sn_N' = mkN hum (wmkN {sg = ""بار"" ; pl = ""بار"" }) ;"	lin 'بار_sn_PN' = mkPN 'بار_sn_N' ;	fun 'بار_sn_N' : N ;	fun 'بار_sn_PN' : PN ;
pascal_SN	باسكال	google-translated	0		SN	"lin 'باسكال_sn_N' = mkN hum (wmkN {sg = ""باسكال"" ; pl = ""باسكال"" }) ;"	lin 'باسكال_sn_PN' = mkPN 'باسكال_sn_N' ;	fun 'باسكال_sn_N' : N ;	fun 'باسكال_sn_PN' : PN ;
peel_SN	بيل		0		SN	"lin 'بيل_sn_N' = mkN hum (wmkN {sg = ""بيل"" ; pl = ""بيل"" }) ;"	lin 'بيل_sn_PN' = mkPN 'بيل_sn_N' ;	fun 'بيل_sn_N' : N ;	fun 'بيل_sn_PN' : PN ;
percy_SN	بيرسي	google-translated	0		SN	"lin 'بيرسي_sn_N' = mkN hum (wmkN {sg = ""بيرسي"" ; pl = ""بيرسي"" }) ;"	lin 'بيرسي_sn_PN' = mkPN 'بيرسي_sn_N' ;	fun 'بيرسي_sn_N' : N ;	fun 'بيرسي_sn_PN' : PN ;
perry_SN	بيري	google-translated	0		SN	"lin 'بيري_sn_N' = mkN hum (wmkN {sg = ""بيري"" ; pl = ""بيري"" }) ;"	lin 'بيري_sn_PN' = mkPN 'بيري_sn_N' ;	fun 'بيري_sn_N' : N ;	fun 'بيري_sn_PN' : PN ;
piston_SN	بيستون	google-translated	0		SN	"lin 'بيستون_sn_N' = mkN hum (wmkN {sg = ""بيستون"" ; pl = ""بيستون"" }) ;"	lin 'بيستون_sn_PN' = mkPN 'بيستون_sn_N' ;	fun 'بيستون_sn_N' : N ;	fun 'بيستون_sn_PN' : PN ;
pitman_SN	بيتمان	google-translated	0		SN	"lin 'بيتمان_sn_N' = mkN hum (wmkN {sg = ""بيتمان"" ; pl = ""بيتمان"" }) ;"	lin 'بيتمان_sn_PN' = mkPN 'بيتمان_sn_N' ;	fun 'بيتمان_sn_N' : N ;	fun 'بيتمان_sn_PN' : PN ;
pollack_SN	بولاك	google-translated	0		SN	"lin 'بولاك_sn_N' = mkN hum (wmkN {sg = ""بولاك"" ; pl = ""بولاك"" }) ;"	lin 'بولاك_sn_PN' = mkPN 'بولاك_sn_N' ;	fun 'بولاك_sn_N' : N ;	fun 'بولاك_sn_PN' : PN ;
polo_SN	بولو	google-translated	0		SN	"lin 'بولو_sn_N' = mkN hum (wmkN {sg = ""بولو"" ; pl = ""بولو"" }) ;"	lin 'بولو_sn_PN' = mkPN 'بولو_sn_N' ;	fun 'بولو_sn_N' : N ;	fun 'بولو_sn_PN' : PN ;
pons_SN	بونس	google-translated	0		SN	"lin 'بونس_sn_N' = mkN hum (wmkN {sg = ""بونس"" ; pl = ""بونس"" }) ;"	lin 'بونس_sn_PN' = mkPN 'بونس_sn_N' ;	fun 'بونس_sn_N' : N ;	fun 'بونس_sn_PN' : PN ;
pope_SN	بوب		0		SN	"lin 'بوب_sn_N' = mkN hum (wmkN {sg = ""بوب"" ; pl = ""بوب"" }) ;"	lin 'بوب_sn_PN' = mkPN 'بوب_sn_N' ;	fun 'بوب_sn_N' : N ;	fun 'بوب_sn_PN' : PN ;
popper_SN	بوبر	google-translated	0		SN	"lin 'بوبر_sn_N' = mkN hum (wmkN {sg = ""بوبر"" ; pl = ""بوبر"" }) ;"	lin 'بوبر_sn_PN' = mkPN 'بوبر_sn_N' ;	fun 'بوبر_sn_N' : N ;	fun 'بوبر_sn_PN' : PN ;
porter_SN	بورتر		0		SN	"lin 'بورتر_sn_N' = mkN hum (wmkN {sg = ""بورتر"" ; pl = ""بورتر"" }) ;"	lin 'بورتر_sn_PN' = mkPN 'بورتر_sn_N' ;	fun 'بورتر_sn_N' : N ;	fun 'بورتر_sn_PN' : PN ;
post_SN	بوست		0		SN	"lin 'بوست_sn_N' = mkN hum (wmkN {sg = ""بوست"" ; pl = ""بوست"" }) ;"	lin 'بوست_sn_PN' = mkPN 'بوست_sn_N' ;	fun 'بوست_sn_N' : N ;	fun 'بوست_sn_PN' : PN ;
pound_SN	باوند	google-translated	0		SN	"lin 'باوند_sn_N' = mkN hum (wmkN {sg = ""باوند"" ; pl = ""باوند"" }) ;"	lin 'باوند_sn_PN' = mkPN 'باوند_sn_N' ;	fun 'باوند_sn_N' : N ;	fun 'باوند_sn_PN' : PN ;
powys_SN	بوويز	google-translated	0		SN	"lin 'بوويز_sn_N' = mkN hum (wmkN {sg = ""بوويز"" ; pl = ""بوويز"" }) ;"	lin 'بوويز_sn_PN' = mkPN 'بوويز_sn_N' ;	fun 'بوويز_sn_N' : N ;	fun 'بوويز_sn_PN' : PN ;
price_SN	برايس	guessed	0		SN	"lin 'برايس_sn_N' = mkN hum (wmkN {sg = ""برايس"" ; pl = ""برايس"" }) ;"	lin 'برايس_sn_PN' = mkPN 'برايس_sn_N' ;	fun 'برايس_sn_N' : N ;	fun 'برايس_sn_PN' : PN ;
pyle_SN	بايل	google-translated	0		SN	"lin 'بايل_sn_N' = mkN hum (wmkN {sg = ""بايل"" ; pl = ""بايل"" }) ;"	lin 'بايل_sn_PN' = mkPN 'بايل_sn_N' ;	fun 'بايل_sn_N' : N ;	fun 'بايل_sn_PN' : PN ;
rand_SN	راند	google-translated	0		SN	"lin 'راند_sn_N' = mkN hum (wmkN {sg = ""راند"" ; pl = ""راند"" }) ;"	lin 'راند_sn_PN' = mkPN 'راند_sn_N' ;	fun 'راند_sn_N' : N ;	fun 'راند_sn_PN' : PN ;
reed_SN	ريد		0		SN	"lin 'ريد_sn_N' = mkN hum (wmkN {sg = ""ريد"" ; pl = ""ريد"" }) ;"	lin 'ريد_sn_PN' = mkPN 'ريد_sn_N' ;	fun 'ريد_sn_N' : N ;	fun 'ريد_sn_PN' : PN ;
reich_SN	رايخ	google-translated	0		SN	"lin 'رايخ_sn_N' = mkN hum (wmkN {sg = ""رايخ"" ; pl = ""رايخ"" }) ;"	lin 'رايخ_sn_PN' = mkPN 'رايخ_sn_N' ;	fun 'رايخ_sn_N' : N ;	fun 'رايخ_sn_PN' : PN ;
revers_SN	ريفير		0		SN	"lin 'ريفير_sn_N' = mkN hum (wmkN {sg = ""ريفير"" ; pl = ""ريفير"" }) ;"	lin 'ريفير_sn_PN' = mkPN 'ريفير_sn_N' ;	fun 'ريفير_sn_N' : N ;	fun 'ريفير_sn_PN' : PN ;
rhine_SN	الراين	google-translated	0		SN	"lin 'الراين_sn_N' = mkN hum (wmkN {sg = ""الراين"" ; pl = ""الراين"" }) ;"	lin 'الراين_sn_PN' = mkPN 'الراين_sn_N' ;	fun 'الراين_sn_N' : N ;	fun 'الراين_sn_PN' : PN ;
rice_SN	رايِس	guessed	0		SN	"lin 'رايِس_sn_N' = mkN hum (wmkN {sg = ""رايِس"" ; pl = ""رايِس"" }) ;"	lin 'رايِس_sn_PN' = mkPN 'رايِس_sn_N' ;	fun 'رايِس_sn_N' : N ;	fun 'رايِس_sn_PN' : PN ;
ritz_SN	ريتز	google-translated	0		SN	"lin 'ريتز_sn_N' = mkN hum (wmkN {sg = ""ريتز"" ; pl = ""ريتز"" }) ;"	lin 'ريتز_sn_PN' = mkPN 'ريتز_sn_N' ;	fun 'ريتز_sn_N' : N ;	fun 'ريتز_sn_PN' : PN ;
robert_SN	روبرت	google-translated	0		SN	"lin 'روبرت_sn_N' = mkN hum (wmkN {sg = ""روبرت"" ; pl = ""روبرت"" }) ;"	lin 'روبرت_sn_PN' = mkPN 'روبرت_sn_N' ;	fun 'روبرت_sn_N' : N ;	fun 'روبرت_sn_PN' : PN ;
rock_SN	روك		0		SN	"lin 'روك_sn_N' = mkN hum (wmkN {sg = ""روك"" ; pl = ""روك"" }) ;"	lin 'روك_sn_PN' = mkPN 'روك_sn_N' ;	fun 'روك_sn_N' : N ;	fun 'روك_sn_PN' : PN ;
rouen_SN	روان	google-translated	0		SN	"lin 'روان_sn_N' = mkN hum (wmkN {sg = ""روان"" ; pl = ""روان"" }) ;"	lin 'روان_sn_PN' = mkPN 'روان_sn_N' ;	fun 'روان_sn_N' : N ;	fun 'روان_sn_PN' : PN ;
rush_SN	راش		0		SN	"lin 'راش_sn_N' = mkN hum (wmkN {sg = ""راش"" ; pl = ""راش"" }) ;"	lin 'راش_sn_PN' = mkPN 'راش_sn_N' ;	fun 'راش_sn_N' : N ;	fun 'راش_sn_PN' : PN ;
